Field,ID,RA,DEC,X,Y,FWHM,FWHM_n,ISOarea,KRON_RADIUS,MU_MAX_INST,PETRO_RADIUS,SEX_FLAGS_DET,SEX_NUMBER_DET,CLASS_STAR,s2n_DET_PStotal,THETA,ELLIPTICITY,ELONGATION,FLUX_RADIUS_20,FLUX_RADIUS_50,FLUX_RADIUS_70,FLUX_RADIUS_90,s2n_r_PStotal,s2n_J0660_PStotal,s2n_i_PStotal,FWHM_r,FWHM_n_r,FWHM_J0660,FWHM_n_J0660,FWHM_i,FWHM_n_i,SEX_FLAGS_r,SEX_FLAGS_J0660,SEX_FLAGS_i,CLASS_STAR_r,CLASS_STAR_J0660,CLASS_STAR_i,r_PStotal,e_r_PStotal,g_PStotal,e_g_PStotal,i_PStotal,e_i_PStotal,u_PStotal,e_u_PStotal,z_PStotal,e_z_PStotal,J0378_PStotal,e_J0378_PStotal,J0395_PStotal,e_J0395_PStotal,J0410_PStotal,e_J0410_PStotal,J0430_PStotal,e_J0430_PStotal,J0515_PStotal,e_J0515_PStotal,J0660_PStotal,e_J0660_PStotal,J0861_PStotal,e_J0861_PStotal,r_psf,e_r_psf,g_psf,e_g_psf,i_psf,e_i_psf,u_psf,e_u_psf,z_psf,e_z_psf,J0378_psf,e_J0378_psf,J0395_psf,e_J0395_psf,J0410_psf,e_J0410_psf,J0430_psf,e_J0430_psf,J0515_psf,e_J0515_psf,J0660_psf,e_J0660_psf,J0861_psf,e_J0861_psf
b'HYDRA-0161',b'iDR4_3_HYDRA-0161_0170362',151.815159603582,-46.73524216925915,7355.1807,9067.905,0.00047141814,1.0877099,1.867284e-06,3.9661372,15.566024,3.9599998,0,170362,0.9826602,-1.0,-58.451725,0.05505669,1.0582645,1.0372144,1.9001346,2.6755626,4.359008,116.041794,113.99582,134.57709,0.0005067823,1.1115537,0.0009835898,2.0982301,0.00046949217,1.1672877,0,0,0,1,1.0,1,17.420187,0.009413512,17.841509,0.012823945,17.010283,0.008285483,19.170708,0.050068077,16.73072,0.00987823,18.497805,0.046746988,18.241995,0.057740062,18.090118,0.04104533,18.041594,0.037573747,17.65389,0.02327895,17.083218,0.0095824655,16.818571,0.013179995,17.4335,0.03,17.838545,0.024,17.023346,0.029,19.239588,0.057,16.745808,0.034,18.583748,0.052,18.306747,0.058,18.135885,0.042,18.121056,0.051,17.664545,0.029,17.1765,0.065,16.845808,0.042
b'HYDRA-0161',b'iDR4_3_HYDRA-0161_0179589',153.14228331830577,-46.56852433249633,1388.4886,10140.342,0.00045711413,1.0547061,3.2210648e-06,3.5158873,14.714755,3.9599998,2,179589,0.98267823,-1.0,-43.04187,0.072742164,1.0784487,0.9783642,1.8602723,2.6647,4.5971823,187.6311,181.1614,214.85011,0.00049570296,1.0872526,0.0005161224,1.1010114,0.00043617582,1.084454,2,2,2,1,1.0,1,16.43306,0.0059826127,17.065016,0.00912175,16.128628,0.005250293,18.471981,0.03426174,16.02707,0.0063841534,18.216185,0.042629585,18.018875,0.05408793,17.630117,0.035152815,17.496439,0.030295756,16.871538,0.016230252,16.214897,0.0061962656,15.903261,0.0076846993,16.470713,0.027,17.096634,0.015,16.127058,0.022,18.53591,0.042,15.991565,0.025,18.33207,0.059,18.11307,0.06,17.716974,0.042,17.573143,0.04,16.930634,0.024,16.234713,0.025,15.919565,0.031
b'HYDRA-0162',b'iDR4_3_HYDRA-0162_0015321',154.2443358635358,-47.86539752971285,5682.209,1675.1079,0.00065008795,1.1617692,2.7075619e-06,3.5335336,15.2399,3.9599998,2,15321,0.9832326,-1.0,-83.81899,0.06547308,1.0700601,1.1863064,1.9773129,2.5588422,3.9590907,194.40204,177.03227,200.04906,0.0005897527,1.1434287,0.0006260634,1.2195389,0.0006348236,1.118508,2,2,2,1,1.0,1,16.538494,0.0054845936,16.988617,0.007949168,16.387062,0.005289004,18.112532,0.02091737,16.387274,0.00757664,17.784866,0.023471713,17.669762,0.032120705,17.208158,0.022500874,17.145771,0.020749602,16.743185,0.012997988,16.390419,0.006022722,16.387033,0.009702731,16.56265,0.03,17.013275,0.035,16.45282,0.037,18.091063,0.021,16.354752,0.033,17.807062,0.029,17.694063,0.037,17.244276,0.03,17.226276,0.036,16.830276,0.036,16.40665,0.026,16.406752,0.037
b'HYDRA-0162',b'iDR4_3_HYDRA-0162_0038115',153.67242176189018,-47.68164702331504,8203.195,2867.2812,0.00060329074,1.0781381,1.9373072e-06,3.694723,15.710857,3.9599998,0,38115,0.9830706,-1.0,-24.479237,0.006087959,1.0061252,1.1278745,1.9164201,2.5099778,3.7068055,151.32823,142.85822,167.05742,0.00055979355,1.0853431,0.00054870336,1.0688456,0.0006159552,1.0852635,0,0,0,1,1.0,1,17.059324,0.0071601984,17.87141,0.012662079,16.737793,0.0064809266,20.275099,0.09214038,16.58425,0.008511042,19.920433,0.099864885,19.387104,0.10360159,18.815662,0.06230833,18.490635,0.046552856,17.727673,0.022366025,16.842075,0.0075847246,16.529476,0.01049223,17.06866,0.028,17.875877,0.032,16.795704,0.038,20.338886,0.082,16.536394,0.033,19.983887,0.089,19.427887,0.088,18.916878,0.068,18.529158,0.048,17.799158,0.04,16.8439,0.024,16.556002,0.039
b'HYDRA-0162',b'iDR4_3_HYDRA-0162_0048905',153.76324092488824,-47.59767279977847,7806.646,3419.8835,0.0005663823,1.0121791,2.6842208e-06,3.4333782,14.725493,3.3,2,48905,0.9961109,-1.0,-14.279461,0.036982536,1.0384028,1.0828334,1.8640877,2.4579747,3.717372,220.81825,174.65387,222.4395,0.00052027684,1.0087271,0.0005697313,1.1098069,0.000578554,1.0193655,2,2,2,1,1.0,1,16.19041,0.0049213665,16.67594,0.0070268977,16.038897,0.0048553795,17.918518,0.019364106,15.991831,0.006794003,17.553213,0.02130438,17.437458,0.028852437,17.016573,0.020293111,16.925045,0.018311404,16.491001,0.011375252,16.042492,0.006222178,16.006163,0.009039074,16.191307,0.022,16.669893,0.025,16.081663,0.032,17.936716,0.021,15.95468,0.028,17.574715,0.023,17.456715,0.028,,,16.945894,0.023,16.521894,0.026,16.077307,0.027,16.00668,0.029
b'HYDRA-0162',b'iDR4_3_HYDRA-0162_0087996',154.3229832612741,-47.29542279440672,5335.053,5405.9937,0.0004810769,0.85973024,2.6141977e-06,3.306539,14.743289,3.3,3,87996,0.98251235,-1.0,-48.550556,0.08004409,1.0870086,0.96457,1.6649711,2.2746587,3.4684515,224.81247,221.6086,256.13135,0.00044924737,0.87101316,0.00044618832,0.86915165,0.0004826885,0.8504583,3,3,3,1,1.0,1,16.400522,0.0050039697,17.215912,0.008808735,16.040947,0.0042292657,18.70853,0.03459532,15.833614,0.0052705854,18.601912,0.043225262,18.561916,0.06387096,18.032276,0.037109647,17.830559,0.031003218,17.077742,0.015589673,16.079206,0.005076314,15.720749,0.006451863,16.453539,0.012,17.26582,0.016,16.080048,0.02,18.810713,0.039,15.835597,0.018,18.719711,0.045,18.692713,0.061,18.090818,0.032,17.93682,0.035,17.149818,0.022,16.137539,0.013,15.748597,0.019
b'HYDRA-0162',b'iDR4_3_HYDRA-0162_0141788',155.09304388785318,-46.86551504676559,1887.3856,8201.445,0.00046707602,0.8347094,1.4938272e-06,3.458157,15.634442,3.9599998,0,141788,0.98112243,-1.0,6.878064,0.14710504,1.1724772,0.8973613,1.6573719,2.1669369,3.4312577,127.9522,126.3199,144.26744,0.00042961343,0.83294636,0.00045326957,0.8829456,0.0004971974,0.87602174,0,0,0,1,1.0,1,17.321907,0.008144318,18.05436,0.013786162,17.031055,0.0073419493,19.920517,0.0761865,16.900923,0.010040189,19.782187,0.095799126,19.246767,0.09943366,18.74241,0.059238046,18.6371,0.05200768,17.796425,0.022846851,17.061338,0.008249559,16.904469,0.012799528,17.312078,0.018,18.02894,0.022,17.031233,0.025,19.921026,0.082,16.893496,0.027,19.715025,0.096,19.267025,0.093,18.75694,0.055,18.65294,0.051,17.80094,0.032,17.118078,0.031,16.920496,0.029
b'HYDRA-0163',b'iDR4_3_HYDRA-0163_0091634',156.07849096104107,-47.2855821286612,6674.3066,5468.455,0.0003600637,0.99576235,2.3574462e-06,3.2915416,14.64787,3.3,2,91634,0.98318136,-1.0,-33.217297,0.09402919,1.1037883,0.8056504,1.5575207,2.1781878,3.6975484,177.96336,186.29132,226.49329,0.00037864837,1.0128688,0.00032289274,0.98342866,0.00033595006,0.96177965,2,2,2,1,1.0,1,16.55331,0.0061947852,17.624632,0.0131143015,16.080057,0.00476813,20.104986,0.108715385,15.94062,0.0058277124,20.062899,0.17764108,19.301107,0.16280074,18.531603,0.07557585,18.400743,0.066227704,17.501438,0.028633775,16.29959,0.0059178546,15.980026,0.007535789,16.611511,0.028,17.707788,0.033,16.092703,0.021,20.20512,0.119,15.969148,0.035,20.23112,0.192,19.45312,0.17,18.668787,0.087,18.604788,0.081,17.575788,0.037,16.333511,0.021,15.995147,0.02
b'HYDRA-0164',b'iDR4_3_HYDRA-0164_0012369',157.8399126314801,-47.89064415421518,7958.8994,1500.9733,0.00036000583,0.91438377,2.3574462e-06,3.3196993,14.208869,3.3,2,12369,0.9810094,-1.0,30.17781,0.08163142,1.0888875,0.8171714,1.4881314,2.166209,3.6577284,195.64049,193.48888,221.63379,0.0003837849,0.9005845,0.00037802034,0.911552,0.00035211854,0.92294973,2,2,2,1,1.0,1,16.351896,0.0054851314,17.064053,0.009736393,16.117355,0.0048665176,18.282875,0.032279227,15.957104,0.005862927,18.041536,0.03872251,18.055832,0.054936253,17.49032,0.03490456,17.426945,0.031573582,16.826935,0.016483655,16.138887,0.005546127,15.843916,0.007177416,16.40615,0.021,17.090643,0.023,16.150389,0.021,18.304543,0.049,15.983323,0.017,18.054543,0.052,18.106543,0.057,17.535643,0.046,17.507643,0.045,16.905642,0.033,16.18615,0.02,15.882323,0.022
b'HYDRA-0164',b'iDR4_3_HYDRA-0164_0034253',159.10127905701697,-47.71498851505952,2412.0156,2645.7466,0.0003546519,0.9007852,1.7972609e-06,3.3558228,14.516257,3.3,3,34253,0.98235446,-1.0,11.989399,0.029835105,1.0307527,0.7712412,1.460115,2.0843637,3.5148897,160.4558,172.31808,183.7109,0.0003905404,0.91643685,0.0016891968,4.0733013,0.00032653887,0.855902,3,3,3,1,1.0,1,16.693308,0.006692399,17.47728,0.01267287,16.459932,0.0058073374,19.275415,0.0744569,16.322035,0.0073573194,18.85742,0.073368564,18.557943,0.08257691,18.070246,0.05339013,17.865028,0.042966492,17.239813,0.021479905,16.34391,0.006231697,16.357378,0.009743569,16.722786,0.019,17.49621,0.027,16.474318,0.016,19.315933,0.093,16.332287,0.019,18.824934,0.083,18.573935,0.087,18.09921,0.072,17.95021,0.062,17.30921,0.033,16.621786,0.083,16.376287,0.02
b'HYDRA-0164',b'iDR4_3_HYDRA-0164_0062329',158.20054855089435,-47.48449268444575,6382.75,4167.347,0.00036770586,0.9339412,1.377122e-06,3.8355882,15.371929,3.9599998,0,62329,0.9825153,-1.0,-56.951115,0.030986309,1.0319772,0.8245151,1.5447037,2.1802528,3.5811884,109.37551,126.82328,124.593666,0.00039192245,0.91967994,0.0015643816,3.772324,0.00035559325,0.93205744,0,0,0,1,1.0,1,17.389843,0.010274383,18.082146,0.019483069,17.14121,0.008790435,19.676283,0.11410168,17.015213,0.011588354,19.275133,0.11564624,18.924793,0.12064536,18.521639,0.07782218,18.611917,0.078602746,17.901045,0.034303304,16.85781,0.00886088,17.060514,0.014956039,17.441113,0.029,18.099283,0.037,17.155075,0.026,19.688215,0.128,17.036076,0.03,,,19.139215,0.137,18.552282,0.083,18.665283,0.104,18.039282,0.044,17.240112,0.092,17.083075,0.028
